file,sha256,regime,score,person_frac,license,license_version,license_url,title,creator,creator_url,source,landing_url,image_url,attribution,openverse_id,query,L_p01,L_p50,L_p99,shadow_frac,shadow_a,shadow_b,mid_a,mid_b,high_a,high_b,sat_mean
0085_day_0e8adad5.jpg,0f5b473ae96611a54c1ce87be2c0d8d94f760b8105b8dc481ee1dee64b23d144,day,0.5612,0.575,by,2.0,https://creativecommons.org/licenses/by/2.0/,6432-1,i.gorshkov,https://www.flickr.com/photos/134661509@N08,flickr,https://www.flickr.com/photos/134661509@N08/25114344658,https://live.staticflickr.com/4566/25114344658_0c329041c2_b.jpg,"""6432-1"" by i.gorshkov, CC BY 2.0, via flickr",0e8adad5-4b95-4b23-a3d1-571414dd7d64,street portrait night neon,0.314,46.822,99.26,0.351,2.281,-2.702,7.664,1.891,1.3,4.446,0.294
0086_day_cc1c498e.jpg,e0e49e7fb46e7ce9516c7414a573494aecbc1cef0c9912deca398ef20284e5e4,day,0.5603,0.273,by,2.0,https://creativecommons.org/licenses/by/2.0/,DSC00013,hosiery_advocate,https://www.flickr.com/photos/23958111@N00,flickr,https://www.flickr.com/photos/23958111@N00/330626419,https://live.staticflickr.com/131/330626419_15cea6868b.jpg,"""DSC00013"" by hosiery_advocate, CC BY 2.0, via flickr",cc1c498e-efa8-44a4-ab9f-cf4f52a718c7,street portrait city daylight,1.373,50.391,99.352,0.221,-1.343,-0.025,-3.273,-0.188,-3.617,-1.671,0.311
0087_night_704e9d1d.jpg,7a7496df94d2085c86382d823061adfce232109c15256b2919c73afb80addd37,night,0.5598,0.381,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Chaperone,colinlogan,https://www.flickr.com/photos/24918835@N03,flickr,https://www.flickr.com/photos/24918835@N03/5342580702,https://live.staticflickr.com/5163/5342580702_fefbcf30f5.jpg,"""Chaperone"" by colinlogan, CC BY-SA 2.0, via flickr",704e9d1d-ebe7-42ff-abfe-b2d05ab57f8b,street portrait stranger,0.0,18.961,85.253,0.553,3.926,1.698,7.142,8.658,8.279,4.642,0.221
0088_day_c716405f.jpg,63fbf86fae62873800ab7835145b40c2e0999eb9b93a28b9fcf4063d68ac8e65,day,0.5594,0.722,by,2.0,https://creativecommons.org/licenses/by/2.0/,05.CYC.SWWM.SW.WDC.31mar06,Elvert Barnes,https://www.flickr.com/photos/95413346@N00,flickr,https://www.flickr.com/photos/95413346@N00/441700481,https://live.staticflickr.com/178/441700481_a5102479ce_b.jpg,"""05.CYC.SWWM.SW.WDC.31mar06"" by Elvert Barnes, CC BY 2.0, via flickr",c716405f-c79b-4c29-845f-0bb8ddd0c8e3,portrait cherry blossom street,4.856,55.093,84.289,0.242,0.777,4.818,8.477,7.985,12.426,11.198,0.236
0089_night_56a716ba.jpg,85b3e45063ccfe03de2fed3aa7d3f6b6069c46515e65fa10d9ee4f56ed8f0e3e,night,0.559,0.353,by,2.0,https://creativecommons.org/licenses/by/2.0/,Under the Sea,A_part_of_me,https://www.flickr.com/photos/30866579@N04,flickr,https://www.flickr.com/photos/30866579@N04/8295453687,https://live.staticflickr.com/8362/8295453687_2425402a4a_b.jpg,"""Under the Sea"" by A_part_of_me, CC BY 2.0, via flickr",56a716ba-0baa-4b39-b494-bc29e0858f9f,portrait neon lights street,2.975,21.693,97.694,0.554,12.045,-16.238,12.401,8.439,-9.048,15.682,0.488
0090_day_0a1bd6b4.jpg,7859cbd6c0d11e782b6df328a9a63164d38111b49b7bfd67e57a4581a4742bc7,day,0.5585,0.375,by,2.0,https://creativecommons.org/licenses/by/2.0/,"Bongeunsa (Temple), Gangnam",sellyourseoul,https://www.flickr.com/photos/43846028@N05,flickr,https://www.flickr.com/photos/43846028@N05/4194818610,https://live.staticflickr.com/2583/4194818610_1e8bdbd5e0_b.jpg,"""Bongeunsa (Temple), Gangnam"" by sellyourseoul, CC BY 2.0, via flickr",0a1bd6b4-5e42-45c9-8819-0196668d0a20,seoul street portrait,4.629,40.522,90.617,0.374,0.459,1.139,-0.286,1.964,0.081,0.303,0.129
0091_night_107fd736.jpg,3ead4a71f0c4bb0fe16ec04d343e0ea03fb8a668d08d30e28727ce307b7b5dc7,night,0.5565,0.346,by,2.0,https://creativecommons.org/licenses/by/2.0/,Game Over: Winner,Michel Curi,https://www.flickr.com/photos/119886413@N05,flickr,https://www.flickr.com/photos/119886413@N05/21754340633,https://live.staticflickr.com/740/21754340633_3b6568eeee_b.jpg,"""Game Over: Winner"" by Michel Curi, CC BY 2.0, via flickr",107fd736-4eff-4e6f-ae78-7f89013d4ae1,portrait neon lights street,2.901,34.634,96.866,0.356,7.427,-2.951,7.838,3.52,4.732,13.658,0.472
0092_night_3edd0d9a.jpg,4381b7b8ef023850441078842de98713ab8a8c095b799df6b7985b0286f1d317,night,0.5561,0.099,by,2.0,https://creativecommons.org/licenses/by/2.0/,As you can...,Go-tea 郭天,https://www.flickr.com/photos/131814204@N04,flickr,https://www.flickr.com/photos/131814204@N04/44322580310,https://live.staticflickr.com/4836/44322580310_68360b4d21_b.jpg,"""As you can..."" by Go-tea 郭天, CC BY 2.0, via flickr",3edd0d9a-0be1-4bce-bbb5-abed0b0698cd,urban portrait evening,0.274,15.638,94.447,0.627,-0.0,0.001,-0.001,0.003,-0.002,0.004,0.0
0093_day_27aa7143.jpg,42c0e92a7caab165575121ce5b3e7053fcb3cf5287f3275417b867676c39fbda,day,0.5551,0.362,by,2.0,https://creativecommons.org/licenses/by/2.0/,Katie,Krystal T,https://www.flickr.com/photos/54511190@N05,flickr,https://www.flickr.com/photos/54511190@N05/7994945608,https://live.staticflickr.com/8441/7994945608_991594d94a_b.jpg,"""Katie"" by Krystal T, CC BY 2.0, via flickr",27aa7143-0f8a-458c-8383-aa5c38246da2,hong kong portrait night,3.321,46.032,99.655,0.236,-0.0,0.001,-0.001,0.003,-0.002,0.004,0.0
0094_day_3bcc84a8.jpg,044cf8535a5279bb4534e189c882049feb17797b9a7c11ce65f087745faf8e24,day,0.5546,0.327,by,2.0,https://creativecommons.org/licenses/by/2.0/,Tatyana G.,Justin Wolfe,https://www.flickr.com/photos/18167556@N05,flickr,https://www.flickr.com/photos/18167556@N05/8028832171,https://live.staticflickr.com/8455/8028832171_a3ae0532d3_b.jpg,"""Tatyana G."" by Justin Wolfe, CC BY 2.0, via flickr",3bcc84a8-47db-4be1-ab80-fd1a8d170a95,street portrait bokeh,0.0,62.107,94.796,0.178,1.294,-0.482,-0.657,-2.001,-0.237,1.833,0.112
0095_night_d1985958.jpg,34d98085836c58f9eaf1bf59e9c86a11c118cb50f2f612af2942f7b0acf4d696,night,0.5536,0.648,by,2.0,https://creativecommons.org/licenses/by/2.0/,Facial expression,Thijs Paanakker,https://www.flickr.com/photos/136477533@N06,flickr,https://www.flickr.com/photos/136477533@N06/26726287696,https://live.staticflickr.com/1557/26726287696_ca12654465_b.jpg,"""Facial expression"" by Thijs Paanakker, CC BY 2.0, via flickr",d1985958-e0a8-4005-9a21-d2f7e469b4e2,street portrait bokeh,0.274,15.16,98.618,0.629,-0.0,0.001,-0.001,0.002,-0.002,0.004,0.0
0096_day_97cb18f5.jpg,2bf1a368b60299dd8860608d1e1a59dfe6ac5c816a56628e064c9fffaac10eb6,day,0.552,0.355,by,2.0,https://creativecommons.org/licenses/by/2.0/,IMG_1078,foot fingers,https://www.flickr.com/photos/34513998@N02,flickr,https://www.flickr.com/photos/34513998@N02/5270548237,https://live.staticflickr.com/5163/5270548237_2b0de75b3e_b.jpg,"""IMG_1078"" by foot fingers, CC BY 2.0, via flickr",97cb18f5-2826-4458-a8f7-47e897f969a6,seoul street portrait,2.017,50.294,99.68,0.224,1.149,2.733,0.718,13.736,-0.888,11.383,0.294
0097_day_5d66ea3f.jpg,96d51eae50db0df9395ca9af9c9bf609deff44de9d9e877fc0feb12ad400a50b,day,0.5517,0.483,by,2.0,https://creativecommons.org/licenses/by/2.0/,Sasha #278,The Urban Scot,https://www.flickr.com/photos/57676038@N06,flickr,https://www.flickr.com/photos/57676038@N06/9630906190,https://live.staticflickr.com/3697/9630906190_f9822b114b_b.jpg,"""Sasha #278"" by The Urban Scot, CC BY 2.0, via flickr",5d66ea3f-16c5-45e2-8e32-0869a4f9917e,urban portrait evening,0.0,45.129,100.0,0.308,1.024,-0.995,3.963,2.382,0.59,0.686,0.127
0098_day_18ebcc80.jpg,26ed3209256fbbb3e6f8a1f79e00d9861718bb62f31636dfac2dd4b2df38cc69,day,0.5505,0.359,by,2.0,https://creativecommons.org/licenses/by/2.0/,Geometric thought,damon.garrett,https://www.flickr.com/photos/13078717@N07,flickr,https://www.flickr.com/photos/13078717@N07/2351099829,https://live.staticflickr.com/2205/2351099829_fc1c64deab_b.jpg,"""Geometric thought"" by damon.garrett, CC BY 2.0, via flickr",18ebcc80-3e89-4d33-8bb9-8926786ebd10,seoul street portrait,0.823,61.701,99.655,0.281,-0.0,0.001,-0.001,0.003,-0.002,0.004,0.0
0099_night_98b0d906.jpg,572ff93f87f637fa78ccb30545bd5c45a3d0beed1692cac68fb63ccbd7d2c41c,night,0.549,0.267,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Sad eyes,colinlogan,https://www.flickr.com/photos/24918835@N03,flickr,https://www.flickr.com/photos/24918835@N03/5250784927,https://live.staticflickr.com/5248/5250784927_b2ce7378a9.jpg,"""Sad eyes"" by colinlogan, CC BY-SA 2.0, via flickr",98b0d906-3787-4586-99ff-0e07b6ecea94,street portrait stranger,0.0,14.928,95.061,0.622,-1.901,3.932,2.055,9.076,-0.454,-1.444,0.218
0100_day_d6ac395f.jpg,06f9777f48224d2fc531ab54f0486d3843874103ee9fb67bc9218c7b6b6f938c,day,0.5489,0.532,by,2.0,https://creativecommons.org/licenses/by/2.0/,6235-1,i.gorshkov,https://www.flickr.com/photos/134661509@N08,flickr,https://www.flickr.com/photos/134661509@N08/38099307465,https://live.staticflickr.com/4560/38099307465_e6023c9317_b.jpg,"""6235-1"" by i.gorshkov, CC BY 2.0, via flickr",d6ac395f-dbcf-4ef3-af05-29a96a7c304a,street portrait night neon,0.157,78.069,93.814,0.307,0.528,-3.134,2.272,-2.414,-3.91,-4.068,0.255
0101_night_caf63a9a.jpg,b4bc2bf0c1dd3a847c5a099268dd514444180a424289b93cbc3b9e748781be9e,night,0.5478,0.533,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Nothing creepy,colinlogan,https://www.flickr.com/photos/24918835@N03,flickr,https://www.flickr.com/photos/24918835@N03/5292398683,https://live.staticflickr.com/5089/5292398683_b1205fd3e6.jpg,"""Nothing creepy"" by colinlogan, CC BY-SA 2.0, via flickr",caf63a9a-5661-4e3a-86b7-ec4fb7bbea9e,street portrait stranger,0.0,12.71,84.984,0.626,1.032,-0.163,2.315,2.968,0.981,1.786,0.139
0102_night_eac89f52.jpg,8497845b4291fb0646093eede4148a490bad1eb8956fa4e8051441b469f54390,night,0.5466,0.386,by,2.0,https://creativecommons.org/licenses/by/2.0/,Tiffany,cezzie901,https://www.flickr.com/photos/10053858@N05,flickr,https://www.flickr.com/photos/10053858@N05/14941187576,https://live.staticflickr.com/3911/14941187576_865368b80d_b.jpg,"""Tiffany"" by cezzie901, CC BY 2.0, via flickr",eac89f52-f9cf-4847-a316-8016e8f75786,seoul street portrait,0.0,16.114,90.941,0.643,-0.0,0.001,-0.001,0.002,-0.002,0.004,0.0
0103_night_111e7511.jpg,c75a3d934d10db47d9ec0b67ada1aff60d1139a158c4542f3ff16a1103fb483f,night,0.5466,0.348,by,2.0,https://creativecommons.org/licenses/by/2.0/,Words go up in smoke,Go-tea 郭天,https://www.flickr.com/photos/131814204@N04,flickr,https://www.flickr.com/photos/131814204@N04/34566982065,https://live.staticflickr.com/4194/34566982065_d58dfd64c9_b.jpg,"""Words go up in smoke"" by Go-tea 郭天, CC BY 2.0, via flickr",111e7511-5b56-48eb-b8bc-8652d2d37fba,urban portrait evening,0.0,16.114,87.761,0.641,-0.0,0.001,-0.001,0.002,-0.002,0.004,0.0
0104_day_79770e7b.jpg,9ce87e57c8f09129d71bfa55a842ffdb82acfa0eddfc079488133687fa9a8375,day,0.5464,0.193,by,2.0,https://creativecommons.org/licenses/by/2.0/,More Business Attire 2,hosiery_advocate,https://www.flickr.com/photos/23958111@N00,flickr,https://www.flickr.com/photos/23958111@N00/308140798,https://live.staticflickr.com/105/308140798_18533e412c.jpg,"""More Business Attire 2"" by hosiery_advocate, CC BY 2.0, via flickr",79770e7b-4fa7-4d14-8c91-436a9e1a1ea0,street portrait city daylight,1.41,51.636,95.605,0.199,-1.272,0.168,-3.293,0.339,-4.17,-2.739,0.305
0105_night_48d2590d.jpg,ab995d819d2bfef92b0fddd22fab5f92b1759f4356073bb1971839131b6a3142,night,0.5442,0.734,by,2.0,https://creativecommons.org/licenses/by/2.0/,Neon creative portrait of my friend.,blakepleasant,https://www.flickr.com/photos/85719546@N07,flickr,https://www.flickr.com/photos/85719546@N07/28829706296,https://live.staticflickr.com/8887/28829706296_7d34e0aa22_b.jpg,"""Neon creative portrait of my friend."" by blakepleasant, CC BY 2.0, via flickr",48d2590d-6c76-41e1-bb58-43b974ec6be9,street portrait night neon,11.821,19.656,84.856,0.598,7.836,-8.121,43.863,6.067,-3.662,-5.88,0.498
0106_day_4120934e.jpg,324c40ed6732d7501398ceb3dc8d279f19e754fa324211cd9710561cf94c0910,day,0.544,0.637,pdm,1.0,https://creativecommons.org/publicdomain/mark/1.0/,Valance D Willmott (1823 – 1898),Queensland State Archives,https://www.flickr.com/photos/60455048@N02,flickr,https://www.flickr.com/photos/60455048@N02/29459155605,https://live.staticflickr.com/8476/29459155605_4419d92356_b.jpg,"""Valance D Willmott (1823 – 1898)"" by Queensland State Archives, Public Domain Mark, via flickr",4120934e-0cf7-4650-b3c3-440d71724346,environmental portrait street,4.315,44.414,97.579,0.187,-0.001,0.001,-0.001,0.002,-0.002,0.004,0.0
0107_day_5fe699a6.jpg,2404020b880460dadb7f80638d9e5dcf10ceea309426361e544d8a49e52424ca,day,0.5433,0.312,by,2.0,https://creativecommons.org/licenses/by/2.0/,Lubitel 2 in Seoul,Nestor's Blurrylife,https://www.flickr.com/photos/7711906@N07,flickr,https://www.flickr.com/photos/7711906@N07/15241716131,https://live.staticflickr.com/5580/15241716131_fa20b9e2cb_b.jpg,"""Lubitel 2 in Seoul"" by Nestor's Blurrylife, CC BY 2.0, via flickr",5fe699a6-b761-42bd-bc8c-2c8782f6a1dd,seoul street portrait,0.626,38.474,94.048,0.34,-0.056,0.763,1.781,8.432,0.355,4.519,0.271
0108_day_12444bd7.jpg,11e2a654cfc7510b910c499e67fdd7dd4be425bf69a0d80a2948de0a4d8d9b31,day,0.5429,0.171,by,2.0,https://creativecommons.org/licenses/by/2.0/,The lonely sweeper,Go-tea 郭天,https://www.flickr.com/photos/131814204@N04,flickr,https://www.flickr.com/photos/131814204@N04/42944516812,https://live.staticflickr.com/1790/42944516812_77db8947f5_b.jpg,"""The lonely sweeper"" by Go-tea 郭天, CC BY 2.0, via flickr",12444bd7-1310-4929-bc4c-410373d1275b,urban portrait evening,0.548,61.32,95.145,0.179,-0.0,0.001,-0.001,0.003,-0.002,0.004,0.0
0109_day_13f4b6f2.jpg,44434bd44e72f2afa7a94f5b7678aac03fbbbaae5b55d8ef685cc4506118594e,day,0.5422,0.559,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,@jritch,James Willamor,https://www.flickr.com/photos/81464596@N00,flickr,https://www.flickr.com/photos/81464596@N00/3455082738,https://live.staticflickr.com/3362/3455082738_d062997834_b.jpg,"""@jritch"" by James Willamor, CC BY-SA 2.0, via flickr",13f4b6f2-3169-4239-b049-8c7eed1d0810,environmental portrait street,2.174,49.195,93.364,0.157,7.691,6.195,7.343,2.611,3.463,-5.986,0.255
0110_night_186c2eff.jpg,6babcb580b539c6c6b887d8ab83884901a272ecdc3b577349ee5a6fc60ded5c8,night,0.5412,0.201,by,2.0,https://creativecommons.org/licenses/by/2.0/,Working,iMorpheus,https://www.flickr.com/photos/48889077511@N01,flickr,https://www.flickr.com/photos/48889077511@N01/391294895,https://live.staticflickr.com/175/391294895_ca1acd472b_b.jpg,"""Working"" by iMorpheus, CC BY 2.0, via flickr",186c2eff-e739-4a95-b4d3-bbdc3c05f22f,tokyo street portrait night,0.548,12.74,95.145,0.703,-0.0,0.001,-0.001,0.002,-0.002,0.004,0.0
0111_day_ef56e243.jpg,80fac3ccb8e473d1e5f534191c31c78ff78a2cae149971d728d3774b7b25c5f4,day,0.5404,0.687,by,2.0,https://creativecommons.org/licenses/by/2.0/,BrunoBrunan,Instagram: Brunobrunan,https://www.flickr.com/photos/13956722@N06,flickr,https://www.flickr.com/photos/13956722@N06/13350276293,https://live.staticflickr.com/3729/13350276293_20b3495512_b.jpg,"""BrunoBrunan"" by Instagram: Brunobrunan, CC BY 2.0, via flickr",ef56e243-2122-4b5a-8b4f-52502e1e9741,night market portrait,27.889,57.36,88.813,0.0,1.413,-3.748,4.493,8.332,1.76,10.198,0.191
0112_day_34217ef1.jpg,84ad4002640bbd653ab7aee978071cb2431af10aa48440c47eafa671f8e55f19,day,0.54,0.189,by,2.0,https://creativecommons.org/licenses/by/2.0/,Waiting,SodanieChea,https://www.flickr.com/photos/41942551@N02,flickr,https://www.flickr.com/photos/41942551@N02/6990201700,https://live.staticflickr.com/7122/6990201700_b4046e1e0c_b.jpg,"""Waiting"" by SodanieChea, CC BY 2.0, via flickr",34217ef1-2f8a-4ba0-8a5a-62a97be680ca,street portrait bokeh,3.967,45.629,90.236,0.224,-0.039,-0.085,-1.015,0.849,-1.846,1.546,0.019
0113_day_5c5066b1.jpg,9b64a161b18af1d32e64625ea9a39523315d0126d2a9536589f69e510097d3c5,day,0.5392,0.757,by,2.0,https://creativecommons.org/licenses/by/2.0/,John Axsen,SFU - Communications & Marketing,https://www.flickr.com/photos/45160304@N02,flickr,https://www.flickr.com/photos/45160304@N02/10348695585,https://live.staticflickr.com/2828/10348695585_c53b5663dd_b.jpg,"""John Axsen"" by SFU - Communications & Marketing, CC BY 2.0, via flickr",5c5066b1-dbf0-4bed-abf7-4798201062c9,environmental portrait street,8.808,45.141,100.0,0.258,0.867,-4.156,0.736,4.283,1.493,8.59,0.246
0114_night_5679ac54.jpg,e9741077ff2e5c501b705c3d9efacd5c71b7d60bd0de3958e4f4ec9efe79ce1a,night,0.5386,0.29,by,2.0,https://creativecommons.org/licenses/by/2.0/,Pedestrian safety: Use retroreflectors in the dark,mrjorgen,https://www.flickr.com/photos/22309852@N00,flickr,https://www.flickr.com/photos/22309852@N00/292905502,https://live.staticflickr.com/121/292905502_fde6b4db22_b.jpg,"""Pedestrian safety: Use retroreflectors in the dark"" by mrjorgen, CC BY 2.0, via flickr",5679ac54-d29f-4ce9-8b0b-df5ad653b9f3,urban portrait evening,1.057,8.952,86.183,0.877,5.218,6.607,8.286,24.951,-0.43,22.676,0.584
0115_day_901213f0.jpg,8bb0859d91e358ba4f52d7de56a780e5baf3f39b86846a83d397190b940e1fe7,day,0.5367,0.168,by,2.0,https://creativecommons.org/licenses/by/2.0/,More Business Attire 3,hosiery_advocate,https://www.flickr.com/photos/23958111@N00,flickr,https://www.flickr.com/photos/23958111@N00/308140801,https://live.staticflickr.com/115/308140801_ee0ad3700a.jpg,"""More Business Attire 3"" by hosiery_advocate, CC BY 2.0, via flickr",901213f0-dfa9-40d2-af72-ef6ea4949330,street portrait city daylight,1.373,51.234,95.572,0.203,-2.138,1.411,-3.747,0.975,-4.297,-2.164,0.311
0116_day_ab07e223.jpg,53a09428b3147be5d1ac6f13ad3d8bdbdef707a7c7785e5c301db12563607610,day,0.5354,0.914,by,2.0,https://creativecommons.org/licenses/by/2.0/,"kelsey,,,,,,caught in thought",fernando butcher,https://www.flickr.com/photos/39678297@N04,flickr,https://www.flickr.com/photos/39678297@N04/19706401208,https://live.staticflickr.com/3796/19706401208_e7f234480f_b.jpg,"""kelsey,,,,,,caught in thought"" by fernando butcher, CC BY 2.0, via flickr",ab07e223-4c45-4b99-a980-846161a34047,street portrait bokeh,5.464,70.354,99.655,0.078,-0.001,0.001,-0.001,0.003,-0.002,0.004,0.0
0117_night_376e16e2.jpg,d25bff3d7b9b4e52471675b1aa0a260d6cb2600ccb21eae526e00a8a44608ecd,night,0.5344,0.289,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Cuban perfume,colinlogan,https://www.flickr.com/photos/24918835@N03,flickr,https://www.flickr.com/photos/24918835@N03/5248379515,https://live.staticflickr.com/5163/5248379515_34ca327955.jpg,"""Cuban perfume"" by colinlogan, CC BY-SA 2.0, via flickr",376e16e2-1998-4c99-a8ff-39f33258b473,street portrait bokeh,0.0,1.507,89.161,0.79,1.326,-0.812,8.784,5.573,-7.735,-0.239,0.287
0118_night_87185bda.jpg,61c3529b4c684c3202f85287010962e46af2d01d0dcf4e1365ac888bbfd97376,night,0.5342,0.165,by,2.0,https://creativecommons.org/licenses/by/2.0/,"Night Bazaar, Chan Klan road, Chiang Mai",David McKelvey,https://www.flickr.com/photos/94735786@N00,flickr,https://www.flickr.com/photos/94735786@N00/6967912464,https://live.staticflickr.com/8025/6967912464_daaa302a0b_b.jpg,"""Night Bazaar, Chan Klan road, Chiang Mai"" by David McKelvey, CC BY 2.0, via flickr",87185bda-ce6b-421c-a993-f9438d42e5cd,night market portrait,1.41,27.677,91.881,0.477,2.889,0.243,7.464,8.429,-3.026,3.509,0.247
0119_day_37de1848.jpg,0012f3d1dad0da6c3a4e12b9ebaab2eb5a24a3c37ddb7b2f9c78c56041af6615,day,0.5328,0.103,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,This is London,macabrephotographer,https://www.flickr.com/photos/25598800@N02,flickr,https://www.flickr.com/photos/25598800@N02/6022223355,https://live.staticflickr.com/6063/6022223355_c3dacfe238_b.jpg,"""This is London"" by macabrephotographer, CC BY-SA 2.0, via flickr",37de1848-4ea1-4dc7-8cf4-9e1a49edce45,street portrait bokeh,0.0,57.478,100.0,0.306,-0.0,0.0,-0.001,0.003,-0.002,0.004,0.0
0120_day_927b4726.jpg,959befdd71290e034d7f8212117f0aa06cd6ec74e996b59a83eadfc052077a94,day,0.5328,0.196,by,2.0,https://creativecommons.org/licenses/by/2.0/,More Business Attire 5,hosiery_advocate,https://www.flickr.com/photos/23958111@N00,flickr,https://www.flickr.com/photos/23958111@N00/308140805,https://live.staticflickr.com/119/308140805_7827f267e1.jpg,"""More Business Attire 5"" by hosiery_advocate, CC BY 2.0, via flickr",927b4726-73ad-4473-8930-805a057ee24f,street portrait city daylight,1.235,50.524,95.605,0.213,-1.457,0.154,-3.406,0.353,-4.25,-2.305,0.313
0121_night_9961191a.jpg,6492409d3ad0049690b2212a9d5e5c8ffb19104c47963b9fd8e510d9e70d483e,night,0.5316,0.402,by,2.0,https://creativecommons.org/licenses/by/2.0/,Protesting AGL's coal seam gas,kateausburn,https://www.flickr.com/photos/15124919@N05,flickr,https://www.flickr.com/photos/15124919@N05/14662475929,https://live.staticflickr.com/3880/14662475929_5579e44e5d_b.jpg,"""Protesting AGL's coal seam gas"" by kateausburn, CC BY 2.0, via flickr",9961191a-8a93-4e8d-adc6-439246c15bc1,environmental portrait street,2.468,34.194,100.0,0.413,0.776,-2.792,3.577,2.91,-0.679,0.696,0.205
0122_night_64ffed0b.jpg,ed139ace6864c0e1a19ae776f252f42b45f405bd125dc1fdca5f2e86def334de,night,0.5308,0.743,by,2.0,https://creativecommons.org/licenses/by/2.0/,Silver Merchant,David Guyler,https://www.flickr.com/photos/52099334@N08,flickr,https://www.flickr.com/photos/52099334@N08/16781784148,https://live.staticflickr.com/7652/16781784148_2409c35dc0_b.jpg,"""Silver Merchant"" by David Guyler, CC BY 2.0, via flickr",64ffed0b-6a84-495c-b1d3-27c388305bda,night market portrait,0.0,13.714,85.627,0.623,-0.0,0.001,-0.001,0.002,-0.002,0.004,0.0
0123_night_508f7d0e.jpg,9762efec11772fa137477eaccbe5e70aea524c2b4d10094d5a9dcf02eb8c0b02,night,0.5306,0.465,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Industrial designer,colinlogan,https://www.flickr.com/photos/24918835@N03,flickr,https://www.flickr.com/photos/24918835@N03/5508435311,https://live.staticflickr.com/5098/5508435311_45b978bdf5.jpg,"""Industrial designer"" by colinlogan, CC BY-SA 2.0, via flickr",508f7d0e-4bf3-414a-9480-53501a4bef2a,street portrait stranger,0.0,8.675,96.896,0.612,1.713,0.583,11.385,4.951,7.3,1.311,0.193
0124_night_2451499c.jpg,f1681860c4c5e1788cd04cfe13886112af6ad6a3a768fdf328bc2f1cfa84dda3,night,0.5306,0.552,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Short film star,colinlogan,https://www.flickr.com/photos/24918835@N03,flickr,https://www.flickr.com/photos/24918835@N03/5467217825,https://live.staticflickr.com/5294/5467217825_6a31507091.jpg,"""Short film star"" by colinlogan, CC BY-SA 2.0, via flickr",2451499c-4053-4e70-86f7-814dd2246a7a,street portrait stranger,0.0,16.242,78.589,0.628,0.675,2.577,-0.147,8.858,0.821,1.215,0.256
0125_day_90b04131.jpg,3c16542a1f42532a79ea3e3e548b17b54b96f3e32f871b6e0d7682cf10c24cbc,day,0.5306,0.307,by,2.0,https://creativecommons.org/licenses/by/2.0/,Wired Woman,OiMax,https://www.flickr.com/photos/72396314@N00,flickr,https://www.flickr.com/photos/72396314@N00/3800475934,https://live.staticflickr.com/2659/3800475934_eda5d9b785_b.jpg,"""Wired Woman"" by OiMax, CC BY 2.0, via flickr",90b04131-2b36-4ee1-a77c-c29d321dc32d,street portrait city daylight,1.292,58.358,99.31,0.164,-0.41,2.782,-4.349,8.266,-2.801,6.298,0.24
0126_day_399acdd2.jpg,83d11b2e4e9178982b8cea6db3cdcc0676e5885ac847764febac6540610c1f37,day,0.5298,0.611,by,2.0,https://creativecommons.org/licenses/by/2.0/,bottom of the bag,susanjanegolding,https://www.flickr.com/photos/67936502@N00,flickr,https://www.flickr.com/photos/67936502@N00/51681590121,https://live.staticflickr.com/65535/51681590121_4ee30b0334_b.jpg,"""bottom of the bag"" by susanjanegolding, CC BY 2.0, via flickr",399acdd2-397c-4d7e-b34c-3bd028f66e38,urban portrait evening,3.321,43.192,93.048,0.331,-0.001,0.001,-0.001,0.003,-0.002,0.004,0.0
0127_day_6de9166d.jpg,d41b1f306f4e04ac49c83e977c13cf5f0c9edd58cf5e654dd7a5e6ff798fd1ae,day,0.5286,0.134,by,2.0,https://creativecommons.org/licenses/by/2.0/,Rest area,Go-tea 郭天,https://www.flickr.com/photos/131814204@N04,flickr,https://www.flickr.com/photos/131814204@N04/34360942723,https://live.staticflickr.com/4236/34360942723_a80e9092e5_b.jpg,"""Rest area"" by Go-tea 郭天, CC BY 2.0, via flickr",6de9166d-d06a-44cb-893b-9b497a64bf62,urban portrait evening,0.0,55.538,98.964,0.248,-0.0,0.001,-0.001,0.003,-0.002,0.004,0.0
0128_night_5ad39169.jpg,f3b3d028ec3ea0dfab553e5817306b7167dbb573e826418c44f0ff2b6cb03763,night,0.5285,0.357,by,2.0,https://creativecommons.org/licenses/by/2.0/,"Keyaki Street at Night, Roppongi, Tokyo",Jun Seita,https://www.flickr.com/photos/90454079@N00,flickr,https://www.flickr.com/photos/90454079@N00/15677136647,https://live.staticflickr.com/7546/15677136647_054737bcf2_b.jpg,"""Keyaki Street at Night, Roppongi, Tokyo"" by Jun Seita, CC BY 2.0, via flickr",5ad39169-44ff-42e6-8a66-37d4c73f5edb,tokyo street portrait night,1.097,24.924,76.811,0.502,15.23,7.365,10.675,3.016,2.575,-6.781,0.372
